sentence_index,sink_score,sentence_length,length_group,rank,hit@1,hit@5,hit@10,sim_pos,sim_neg_top1,sim_margin
932,0.8135984539985657,11,Medium (9-11),8,0,0,1,26.67541,27.820755,-1.1453457
933,0.8680379390716553,9,Medium (9-11),1,1,1,1,33.617767,32.382786,1.2349815
934,0.712323009967804,16,Very Long (>14),1,1,1,1,31.230455,28.008902,3.2215538
935,0.7677756547927856,9,Medium (9-11),6,0,0,1,25.254196,26.139063,-0.8848667
936,0.657958447933197,11,Medium (9-11),9,0,0,1,26.187164,27.411716,-1.2245522
937,0.634167492389679,16,Very Long (>14),1,1,1,1,28.208002,26.551857,1.6561451
938,0.722019374370575,7,Short (<=8),2,0,1,1,30.35078,30.694597,-0.34381676
939,0.7936448454856873,10,Medium (9-11),1,1,1,1,31.156898,29.514011,1.6428871
940,0.8307568430900574,14,Long (12-14),6,0,0,1,26.066387,27.99123,-1.9248428
941,0.6649696230888367,7,Short (<=8),1,1,1,1,30.858145,29.007288,1.8508568
942,0.7311632037162781,6,Short (<=8),2,0,1,1,28.682032,30.615196,-1.9331646
943,0.677962064743042,25,Very Long (>14),1,1,1,1,33.319454,28.388035,4.9314194
944,0.6945705413818359,20,Very Long (>14),3,0,1,1,28.027964,29.101992,-1.074028
945,0.8522403240203857,7,Short (<=8),91,0,0,0,23.755058,25.144026,-1.3889675
946,0.7604002952575684,11,Medium (9-11),17,0,0,0,24.642864,26.822868,-2.1800041
947,0.6568028926849365,11,Medium (9-11),1,1,1,1,31.654411,31.531435,0.1229763
948,0.8896647691726685,9,Medium (9-11),11,0,0,0,26.083672,26.64798,-0.56430817
949,0.7700701951980591,9,Medium (9-11),1,1,1,1,28.678938,27.927355,0.7515831
950,0.8335907459259033,7,Short (<=8),4,0,1,1,29.804914,30.653429,-0.84851456
951,0.7869276404380798,9,Medium (9-11),17,0,0,0,26.701439,29.170073,-2.4686337
952,0.7892693281173706,9,Medium (9-11),2,0,1,1,31.078493,31.400484,-0.32199097
953,0.787716805934906,8,Short (<=8),3,0,1,1,28.688467,29.697725,-1.0092583
954,0.8171680569648743,16,Very Long (>14),77,0,0,0,22.731796,28.650558,-5.918762
955,0.8400732278823853,6,Short (<=8),21,0,0,0,25.44355,27.9738,-2.5302505
956,0.7499579787254333,8,Short (<=8),1,1,1,1,28.947657,25.722677,3.2249794
957,0.7276830673217773,6,Short (<=8),1,1,1,1,29.919094,27.284792,2.6343021
958,0.7535234093666077,12,Long (12-14),1,1,1,1,28.5689,27.016869,1.5520306
959,0.8102681040763855,15,Very Long (>14),1,1,1,1,29.682335,29.512197,0.1701374
960,0.8898392915725708,8,Short (<=8),8,0,0,1,25.92997,30.158087,-4.228117
961,0.7464863061904907,12,Long (12-14),3,0,1,1,27.988934,29.357763,-1.3688297
962,0.8269028067588806,8,Short (<=8),1,1,1,1,32.37654,24.675396,7.701145
963,0.6744752526283264,11,Medium (9-11),1,1,1,1,34.147392,25.790703,8.356689
964,0.7665608525276184,15,Very Long (>14),1,1,1,1,29.894978,27.735493,2.1594849
965,0.7326415181159973,7,Short (<=8),11,0,0,0,26.966404,29.70964,-2.7432365
966,0.8521894812583923,9,Medium (9-11),1,1,1,1,28.817862,27.237194,1.5806675
967,0.7844855189323425,16,Very Long (>14),2,0,1,1,30.474049,31.679893,-1.2058449
968,0.5754597187042236,20,Very Long (>14),9,0,0,1,24.49282,26.734331,-2.2415104
969,0.6974961161613464,7,Short (<=8),1,1,1,1,28.665546,28.580402,0.08514404
970,0.7138851881027222,14,Long (12-14),1,1,1,1,30.295658,29.033232,1.2624264
971,0.6023435592651367,10,Medium (9-11),1,1,1,1,31.161774,24.672699,6.4890747
972,0.6553866267204285,13,Long (12-14),1,1,1,1,31.441486,25.082102,6.3593845
973,0.7644215226173401,15,Very Long (>14),3,0,1,1,26.437733,27.464682,-1.0269489
974,0.732424795627594,12,Long (12-14),9,0,0,1,25.89736,27.562397,-1.6650372
975,0.7992852926254272,11,Medium (9-11),2,0,1,1,28.057798,28.382223,-0.32442474
976,0.7668734788894653,11,Medium (9-11),9,0,0,1,25.264704,27.898136,-2.6334324
977,0.7769172787666321,11,Medium (9-11),1,1,1,1,34.43757,28.41365,6.023918
978,0.5090381503105164,19,Very Long (>14),1,1,1,1,32.220722,28.090921,4.129801
979,0.6033317446708679,10,Medium (9-11),1,1,1,1,27.975336,26.885176,1.0901604
980,0.8691461086273193,9,Medium (9-11),60,0,0,0,23.180416,28.43113,-5.2507133
981,0.7942698001861572,17,Very Long (>14),1,1,1,1,29.471296,27.984493,1.486803
982,0.8792800903320312,7,Short (<=8),7,0,0,1,27.738052,28.708965,-0.97091293
983,0.8863356709480286,7,Short (<=8),3,0,1,1,27.19485,28.128883,-0.93403244
984,0.7280680537223816,11,Medium (9-11),28,0,0,0,23.530548,26.156033,-2.6254845
985,0.7688560485839844,12,Long (12-14),11,0,0,0,25.924587,28.33811,-2.4135227
986,0.602093517780304,22,Very Long (>14),1,1,1,1,30.107393,27.160322,2.947071
987,0.7850411534309387,10,Medium (9-11),5,0,1,1,26.486202,27.429548,-0.943346
988,0.676413357257843,10,Medium (9-11),1,1,1,1,39.948963,27.336115,12.612848
989,0.5542855262756348,13,Long (12-14),2,0,1,1,27.848816,28.265078,-0.41626167
990,0.8020017147064209,14,Long (12-14),8,0,0,1,24.36415,27.202356,-2.8382072
991,0.6852805614471436,14,Long (12-14),1,1,1,1,29.544628,29.463816,0.080812454
992,0.6839156150817871,9,Medium (9-11),1,1,1,1,26.23849,25.723976,0.514513
993,0.5223094820976257,12,Long (12-14),1,1,1,1,28.85837,23.58711,5.2712593
994,0.7712740302085876,15,Very Long (>14),1,1,1,1,29.196335,27.99753,1.1988049
995,0.8486642837524414,8,Short (<=8),21,0,0,0,25.581806,28.1506,-2.5687943
996,0.7645437121391296,9,Medium (9-11),153,0,0,0,22.867313,26.835526,-3.9682121
997,0.8323987722396851,8,Short (<=8),1,1,1,1,30.701902,30.522083,0.1798191
998,0.7819130420684814,14,Long (12-14),523,0,0,0,16.809471,29.563114,-12.753643
999,0.7346637845039368,11,Medium (9-11),37,0,0,0,22.75046,26.65585,-3.9053898
