sentence_index,sink_score,sentence_length,length_group,rank,hit@1,hit@5,hit@10,sim_pos,sim_neg_top1,sim_margin
906,0.749067485332489,10,Medium (9-11),1,1,1,1,28.426546,28.424894,0.0016517639
907,0.7459641098976135,12,Long (12-14),1,1,1,1,28.838528,27.912018,0.92650986
908,0.6092869639396667,20,Very Long (>14),2,0,1,1,27.532042,29.505861,-1.9738197
909,0.6236632466316223,13,Long (12-14),1,1,1,1,33.203423,28.120699,5.0827236
910,0.7638952732086182,11,Medium (9-11),1,1,1,1,30.426804,26.874945,3.551859
911,0.8138207793235779,14,Long (12-14),1,1,1,1,27.72681,26.927448,0.7993622
912,0.715247631072998,9,Medium (9-11),2,0,1,1,28.66584,29.710957,-1.0451164
913,0.5354567170143127,16,Very Long (>14),1,1,1,1,28.635687,27.592558,1.043129
914,0.8595407605171204,7,Short (<=8),2,0,1,1,28.41233,28.816381,-0.40405083
915,0.5517776608467102,18,Very Long (>14),1,1,1,1,31.03207,27.180382,3.8516884
916,0.786396324634552,8,Short (<=8),1,1,1,1,29.865885,27.51399,2.3518944
917,0.818399965763092,10,Medium (9-11),3,0,1,1,27.85728,29.930702,-2.0734215
918,0.8376133441925049,12,Long (12-14),1,1,1,1,30.433836,26.108599,4.3252373
919,0.819878876209259,8,Short (<=8),3,0,1,1,28.20582,29.26839,-1.0625706
920,0.688586950302124,9,Medium (9-11),13,0,0,0,26.795992,28.584362,-1.7883701
921,0.6209895014762878,18,Very Long (>14),1,1,1,1,29.01942,25.855675,3.1637459
922,0.5051747560501099,24,Very Long (>14),1,1,1,1,37.153633,25.560268,11.593365
923,0.6750394105911255,9,Medium (9-11),4,0,1,1,25.76418,29.257261,-3.493082
924,0.83338862657547,8,Short (<=8),2,0,1,1,27.49896,28.381765,-0.8828049
925,0.8943778872489929,6,Short (<=8),4,0,1,1,28.035563,29.118263,-1.0827007
926,0.8533478379249573,8,Short (<=8),1,1,1,1,28.326584,27.315065,1.0115185
927,0.8221353888511658,10,Medium (9-11),18,0,0,0,25.078524,28.984028,-3.9055042
928,0.8666365742683411,11,Medium (9-11),1,1,1,1,26.87605,26.855104,0.020946503
929,0.8961690664291382,8,Short (<=8),106,0,0,0,22.943705,26.806698,-3.8629932
930,0.7266658544540405,8,Short (<=8),2,0,1,1,31.559198,31.802841,-0.2436428
931,0.45440229773521423,11,Medium (9-11),1,1,1,1,30.558792,29.650133,0.908659
932,0.8009287714958191,11,Medium (9-11),8,0,0,1,27.090437,28.286657,-1.1962204
933,0.855221152305603,9,Medium (9-11),1,1,1,1,32.81403,32.452084,0.3619461
934,0.7189063429832458,16,Very Long (>14),1,1,1,1,31.326025,27.880854,3.4451714
935,0.7527956962585449,9,Medium (9-11),8,0,0,1,24.856125,26.703232,-1.8471069
936,0.6527620553970337,11,Medium (9-11),12,0,0,0,26.187298,28.03717,-1.8498726
937,0.6309497952461243,16,Very Long (>14),1,1,1,1,28.789028,26.098263,2.6907654
938,0.7131933569908142,7,Short (<=8),2,0,1,1,30.085268,30.434162,-0.34889412
939,0.7844705581665039,10,Medium (9-11),1,1,1,1,30.153788,28.722555,1.4312325
940,0.8214601874351501,14,Long (12-14),9,0,0,1,25.821033,27.898636,-2.0776024
941,0.6784085631370544,7,Short (<=8),1,1,1,1,31.05377,29.261906,1.7918644
942,0.7289401888847351,6,Short (<=8),3,0,1,1,28.278116,30.336025,-2.057909
943,0.6792007088661194,25,Very Long (>14),1,1,1,1,33.491276,28.654945,4.8363304
944,0.6856988668441772,20,Very Long (>14),5,0,1,1,27.058447,28.850758,-1.7923107
945,0.8627593517303467,7,Short (<=8),97,0,0,0,23.847767,24.947363,-1.099596
946,0.7574693560600281,11,Medium (9-11),15,0,0,0,25.096924,27.29614,-2.1992168
947,0.6427303552627563,11,Medium (9-11),1,1,1,1,32.630665,32.009983,0.62068176
948,0.9054224491119385,9,Medium (9-11),14,0,0,0,26.158077,26.755095,-0.5970173
949,0.7516976594924927,9,Medium (9-11),1,1,1,1,28.936573,28.157854,0.77871895
950,0.837473452091217,7,Short (<=8),6,0,0,1,29.713917,30.741743,-1.0278263
951,0.8043700456619263,9,Medium (9-11),15,0,0,0,27.178064,29.271162,-2.0930977
952,0.7882044315338135,9,Medium (9-11),1,1,1,1,31.21897,31.032547,0.18642235
953,0.7937637567520142,8,Short (<=8),5,0,1,1,27.79125,30.216248,-2.4249973
954,0.8146584630012512,16,Very Long (>14),59,0,0,0,23.061945,28.250933,-5.1889877
955,0.8268749117851257,6,Short (<=8),13,0,0,0,25.49607,28.035664,-2.5395927
956,0.7422486543655396,8,Short (<=8),1,1,1,1,27.61399,24.775475,2.8385162
957,0.7148119211196899,6,Short (<=8),1,1,1,1,29.594744,28.190458,1.4042854
958,0.7549007534980774,12,Long (12-14),1,1,1,1,27.805603,27.218067,0.58753586
959,0.7899402976036072,15,Very Long (>14),3,0,1,1,28.420797,29.514307,-1.0935097
960,0.900772750377655,8,Short (<=8),7,0,0,1,26.199198,30.170471,-3.9712734
961,0.7542707324028015,12,Long (12-14),4,0,1,1,27.351254,28.495562,-1.1443081
962,0.8363038301467896,8,Short (<=8),1,1,1,1,31.882168,24.078396,7.803772
963,0.6772022247314453,11,Medium (9-11),1,1,1,1,35.462914,26.032156,9.4307575
964,0.7569242119789124,15,Very Long (>14),1,1,1,1,30.306187,28.520134,1.7860527
965,0.7169969081878662,7,Short (<=8),8,0,0,1,27.461975,29.151964,-1.6899891
966,0.8687702417373657,9,Medium (9-11),1,1,1,1,28.847672,27.41223,1.435442
967,0.7994811534881592,16,Very Long (>14),2,0,1,1,30.183147,31.46071,-1.2775631
968,0.5735483765602112,20,Very Long (>14),6,0,0,1,25.137592,27.50482,-2.3672276
969,0.7014711499214172,7,Short (<=8),1,1,1,1,28.758532,28.66844,0.090091705
970,0.7287688851356506,14,Long (12-14),1,1,1,1,30.267668,29.708448,0.55921936
971,0.5842338800430298,10,Medium (9-11),1,1,1,1,30.901825,25.278122,5.623703
972,0.6429750323295593,13,Long (12-14),1,1,1,1,32.366062,25.964134,6.401928
973,0.7673470377922058,15,Very Long (>14),2,0,1,1,27.610672,27.723816,-0.11314392
974,0.721425473690033,12,Long (12-14),5,0,1,1,26.73946,27.587027,-0.8475666
975,0.787807047367096,11,Medium (9-11),3,0,1,1,27.987041,28.585058,-0.59801674
976,0.7756837606430054,11,Medium (9-11),14,0,0,0,23.94974,27.481764,-3.5320244
977,0.7730852961540222,11,Medium (9-11),1,1,1,1,34.821827,28.347206,6.474621
978,0.5324129462242126,19,Very Long (>14),1,1,1,1,32.969242,27.604366,5.364876
979,0.6028697490692139,10,Medium (9-11),1,1,1,1,28.699434,27.904696,0.79473877
980,0.8738790154457092,9,Medium (9-11),66,0,0,0,22.955667,28.75897,-5.803303
981,0.7796885967254639,17,Very Long (>14),2,0,1,1,27.96418,28.907701,-0.9435215
982,0.8732671141624451,7,Short (<=8),7,0,0,1,27.433407,28.975737,-1.5423298
983,0.851261556148529,7,Short (<=8),3,0,1,1,27.59817,28.463018,-0.8648491
984,0.7373793721199036,11,Medium (9-11),38,0,0,0,23.463833,25.998116,-2.5342827
985,0.7610116600990295,12,Long (12-14),6,0,0,1,26.344788,28.407925,-2.063137
986,0.5897124409675598,22,Very Long (>14),1,1,1,1,30.778194,28.182257,2.5959377
987,0.7843490839004517,10,Medium (9-11),11,0,0,0,26.225767,27.873247,-1.64748
988,0.6646329164505005,10,Medium (9-11),1,1,1,1,40.408237,27.494366,12.913872
989,0.5534453988075256,13,Long (12-14),2,0,1,1,27.643467,28.554201,-0.9107342
990,0.7994571328163147,14,Long (12-14),9,0,0,1,24.076887,26.358578,-2.2816906
991,0.6893818378448486,14,Long (12-14),1,1,1,1,29.864866,29.328442,0.53642464
992,0.699974536895752,9,Medium (9-11),1,1,1,1,25.911545,24.918373,0.9931717
993,0.5115320682525635,12,Long (12-14),1,1,1,1,28.701687,23.82995,4.8717365
994,0.7697444558143616,15,Very Long (>14),1,1,1,1,28.792685,27.441221,1.3514633
995,0.849065899848938,8,Short (<=8),20,0,0,0,25.6734,27.83841,-2.1650085
996,0.7557060718536377,9,Medium (9-11),140,0,0,0,23.082687,26.399708,-3.3170204
997,0.8276306986808777,8,Short (<=8),1,1,1,1,30.503923,30.365318,0.13860512
998,0.7841539978981018,14,Long (12-14),579,0,0,0,16.357714,30.061674,-13.70396
999,0.7405731081962585,11,Medium (9-11),35,0,0,0,22.947866,27.121246,-4.17338
